2.798,101325.000,99188.300,287.150,288.905, 1.203,59.374,59.374,59.369,290349.000
2.798,101292.000,98913.600,286.754,288.904, 1.199,64.203,64.203,59.460,290349.000
2.798,147772.000,129199.000,310.672,322.852, 1.448,145.245,156.004,77.820,324466.000
2.798,147313.000,131081.000,312.264,322.862, 1.462,145.836,145.836,73.224,324477.000
2.799,145956.000,137984.000,317.542,322.886, 1.510,102.821,102.821,45.459,324501.000
2.799,145506.000,138225.000,318.104,322.926, 1.511,97.871,97.871,46.340,324541.000
2.800,143479.000,139537.000,320.490,323.023, 1.518,70.130,70.130,56.767,324638.000
2.800,143051.000,139220.000,320.615,323.040, 1.514,68.797,68.797,55.169,324655.000

